Paco el taco,110,1,0,0,0,0,0,0,0,0,0
Paco el taco,100,1,0,0,0,0,0,0,0,0,0
Paco el taco,20,1,0,0,0,0,0,0,0,0,0
Paco el taco,30,1,0,0,0,0,0,0,0,0,0
Paco el taco,10,1,0,0,0,0,0,0,0,0,0
Paco el taco,50,1,0,0,0,0,0,0,0,0,0
Paco el taco,0,1,0,0,0,0,0,0,0,0,0
